CID,SMILES,pred_lum,pred_PLQY
164776252,Fc1c[c-]c(-c2cc(-c3ccc(-c4ccccc4)cc3)c(-c3ccc(F)cc3-c3cc(-c4cc(F)ccc4-c4ccc(-c5ccc(F)cc5F)nc4)cc(-c4cc(F)ccc4-c4ccc(-c5ccc(F)cc5F)nc4)c3)cn2)cc1,549,49.5
158993005,Nc1ccc(-c2[c-]cc(F)cc2F)nc1CC(=O)N1CCC(c2ncc(F)cn2)C1,548,49.5
166565472,Fc1ccc(-c2ccc(-c3[c-]cc(F)c(-c4ccccc4)c3F)nc2)c(-c2cc(-c3cc(F)ccc3-c3ccc(-c4ccc(F)c(-c5ccccc5)c4F)nc3)cc(-c3cc(F)ccc3-c3cnc(-c4cccc(-c5ccccc5)c4)cc3-c3ccc(-c4ccccc4)cc3)c2)c1,577,49.5
169302401,Cc1cccc(-c2[c-]cc(F)c(N=O)c2F)n1,558,49.5
161317134,Cc1cnc(C2CCN(C(=O)Cc3nc(-c4[c-]cc(F)cc4F)ccc3N)C2)nc1,549,49.4
157962361,COCc1cc2c(cn1)CN(C(=O)Cc1nc(-c3[c-]cc(F)cc3F)ccc1[N+](=O)[O-])C2,548,49.4
169264806,COc1cc(C(O)=NC[C@@](O)(c2ccccc2)c2cc(C(C)(C)F)c(F)c(-c3[c-]c(Cl)c(F)cc3F)n2)cc2cc(C3CC3)nn12,577,49.4
162091657,Cc1nnc(C2CCN(C(=O)Cc3nc(-c4[c-]cc(F)cc4F)ccc3[N+](=O)[O-])C2)s1,562,49.4
57622611,Fc1c[c-]c(-c2cccc(-c3ccccc3N3CCN(c4ccccc4)C3)n2)c(F)c1,534,49.4
169674635,CCOc1c(-c2[c-]cc(F)c(Cl)c2F)nc([C@@](O)(CN=C(O)c2cc(OC)c3nn(C4CC4)cc3c2)C2CC2)c(F)c1CC(=N)O,574,49.4
65646960,Fc1c[c-]c(-c2cccc(Cl)n2)c(F)c1F,542,49.4
68313015,CC(C)[C@H](CO)NCc1nc(-c2[c-]cc(F)c(F)c2F)ccc1F,563,49.4
170350508,COc1cc(-c2[c-]c(-c3cc([C@]4(O)CCN(C)C4=O)on3)c(F)cc2F)nc2c(N)ncnc12,561,49.4
166995077,CNc1c(-n2c([C@H](Cc3cc(F)cc(F)c3)N=C(O)Cn3nc(C(F)F)c4c3C(F)(F)[C@@H]3C[C@H]43)nc3nc(-c4[c-]c(Cl)c(F)cc4F)ccc3c2=O)ccc(Cl)c1C(=N)NS(C)(=O)=O,627,49.4
162615451,CNc1c(-n2c([C@H](Cc3cc(F)cc(F)c3)N=C(O)Cn3nc(C(F)F)c4c3C(F)(F)[C@@H]3C[C@H]43)nc3nc(-c4[c-]c(Cl)c(F)cc4F)ccc3c2=O)ccc(Cl)c1C(=N)NS(C)(=O)=O,627,49.4
153394049,O=[N+]([O-])c1ccc(-c2[c-]cc(F)cc2F)nc1N=C(O)N1CC(Oc2cccnc2)C1,541,49.4
59645791,COc1cc(-c2[c-]cc(F)cc2F)nc(C(C)(C)c2cc(OC)cc(-n3ccc(C#N)n3)n2)c1,593,49.4
169233914,Cc1nc2ccc(C(O)=NC[C@@](O)(c3ccccc3)c3cc4c(c(-c5[c-]c(F)c(F)cc5F)n3)OC[C@]4(C)C(=N)O)cc2o1,558,49.4
59340191,[CH]Cc1nc(-c2[c-]cc(F)cc2F)c2c3c1CCCN3CCC2,545,49.4
164804991,[2H]C([2H])([2H])c1cccc2c1nc1c3cc(-c4ccccc4-c4cc(-c5cc(F)ccc5-c5ccc(-c6[c-]cc(F)cc6F)nc5)cc(-c5cc(F)ccc5-c5ccc(-c6ccc(F)cc6F)nc5)c4)cnc3c3ccccc3n21,595,49.4
67961624,CCc1cnc(-c2[c-]cc(F)cc2F)c2cc(C(O)=NC(=N)N)ccc12,625,49.4
169264890,COc1cc(C(O)=NC[C@@](O)(c2cccc(F)c2)c2cc(C(C)(C)O)c(F)c(-c3[c-]c(F)c(F)cc3F)n2)cc2cc(C3CC3)nn12,582,49.4
170350513,COc1cc(-c2[c-]c(-c3cc(C4(O)CCN(C)C4=O)on3)c(F)cc2F)nc2c(N)ncnc12,561,49.4
169234282,C=C/C(F)=C\C=C/C(=C)[C@H](CN=C(O)C1=CCC2CC=C(C3CC3)N=C2C(OC)=C1)c1cc2c(c(-c3[c-]c(Cl)c(F)cc3F)n1)OC[C@]2(C)C(=N)O,561,49.4
58161977,CC(C)c1c(F)c[c-]c(-c2ccccn2)c1F,502,49.4
20579020,N=C(O)N(c1cc2cc(NC(=O)CN)ccc2c(-c2[c-]cc(F)cc2F)n1)c1c(F)cccc1F,549,49.4
153393920,Cc1cncn1CC1CN(c2nc(-c3[c-]cc(F)cc3F)ccc2[N+](=O)[O-])C1,546,49.3
58161780,CC(C)(C)Cc1ccc(Nc2ccc(F)cc2F)c(C(=N)Sc2cccc(-c3[c-]cc(F)cc3F)n2)c1,540,49.3
170367601,COc1cc(C(O)=NC[C@](O)(c2cc(C3(C(=N)O)CC3)cc(-c3[c-]c(Cl)c(F)cc3F)n2)C2CC2)cc2cn(C3CC3)nc12,631,49.3
142366604,OC(=NNSc1ccccc1)c1c(F)c[c-]c(-c2ccccn2)c1F,528,49.3
169264632,C=c1c(OC)cc(ON(F)CC(c2cc(C(C)(C)O)c(Cl)c(-c3[c-]c(Cl)c(F)cc3F)n2)C2C=CC=CC2)c/c1=C\NC1CC1,583,49.3
144155370,COc1ccc(N2C=NC(=C3CC3)c3cc(Oc4ncccc4C(F)(F)F)ccc32)c(-c2[c-]cc(F)cc2F)n1,549,49.3
67772797,Cc1ccc(-c2ccnc(C(C)(C)O)n2)cc1Nc1cccc(-c2[c-]cc(F)cc2F)n1,551,49.3
169240805,COc1cc(C(O)=NC[C@H](c2nc(-c3[c-]c(C4CCC4)c(F)cc3F)c3c(c2F)[C@@](C)(CN)CO3)C2CC2)cc2c1=CCN(C(F)F)C=2,580,49.3
170408940,CCOc1c(CC(=N)O)cc([C@@](O)(CN=C(O)c2cc(OC)c3nn(C4CC4)cc3c2)c2cccc(C#N)c2)nc1-c1[c-]c(Cl)c(F)cc1F,585,49.3
58004280,CC(C)(c1cccc(-c2cccc(-c3[c-]cc(F)cc3F)n2)n1)c1ccc(F)c(C#N)c1F,554,49.3
130334925,Fc1ccc(-c2[c-]cc(F)cc2F)nc1,532,49.3
57664433,COCCN1CCN(Cc2cnc3sc(-c4ccccc4N=C(O)c4cccc(-c5[c-]cc(F)cc5F)n4)nc3c2)CC1,559,49.3
155403299,Cn1cc(-c2ccc3c(c4cc(NS(C)(=O)=O)nc(-c5[c-]cc(F)cc5F)c4)cnn3c2)cn1,533,49.2
170406760,COc1cc(C(O)=NC[C@@](O)(c2cccc(F)c2)c2cc3c(c(-c4[c-]c(Cl)c(F)cc4F)n2)OC[C@]3(C)C(=N)O)cc2cc(C3CC3)nn12,571,49.2
160120610,Nc1ccc(-c2[c-]cc(F)cc2F)nc1CC(=O)N1CCC(Cc2ncccn2)C1,542,49.2
24914589,Fc1c[c-]c(-c2ccc(CN3CCc4nc(-c5ccco5)ncc4C3)cn2)c(F)c1,529,49.2
88021107,O=C(O)CCc1c(Br)cc(Br)nc1-c1[c-]cc(F)cc1F,553,49.2
155556807,Oc1nc2cnccc2n1-c1cc(-c2[c-]cc(F)cc2F)[nH]c2nccc12,556,49.2
152226623,Fc1c[c-]c(-c2cccc(n3c4ccccc4c4cccnc43)n2)c(F)c1,543,49.2
57802099,Fc1c[c-]c(-c2cc(COc3ccc(OCc4cc(-n5c6ccccc6c6ccccc65)cc(-n5c6ccccc6c6ccccc65)c4)cc3)ccn2)c(F)c1,561,49.2
161978413,Nc1ccc(-c2[c-]cc(F)cc2F)nc1CC(=O)N1CC[C@@H](Cc2ncccn2)C1,542,49.2
130198486,CCCCc1cc(-c2[c-]cc(F)cc2F)nc(-n2ccnc2)c1,567,49.2
157209102,COCc1ccc2c(n1)CN(C(=O)Cc1nc(-c3[c-]cc(F)cc3F)ccc1N)C2,548,49.2
89315842,CN(C)c1ccnc(-c2[c-]c(S(=O)(=O)C(F)(F)F)c(F)c(S(=O)(=O)C(F)(F)F)c2F)c1,524,49.2
57802096,Fc1c[c-]c(-c2cc(COc3ccc(OCc4cc(OCc5cc(-n6c7ccccc7c7ccccc76)cc(-n6c7ccccc7c7ccccc76)c5)cc(OCc5cc(-n6c7ccccc7c7ccccc76)cc(-n6c7ccccc7c7ccccc76)c5)c4)cc3)ccn2)c(F)c1,561,49.2
161978412,Nc1ccc(-c2[c-]cc(F)cc2F)nc1CC(=O)N1CC[C@H](Cc2ncccn2)C1,542,49.2
169241138,COc1cc(C(O)=NC[C@H](c2cc3c(c(-c4[c-]cc(F)c(Br)c4F)n2)OC[C@]3(C)C(=N)O)C2CC2)cc(C=NC(F)F)c1N,550,49.2
57802094,Fc1c[c-]c(-c2cc(COc3ccc(OCc4cc(OCc5cc(OCc6cc(-n7c8ccccc8c8ccccc87)cc(-n7c8ccccc8c8ccccc87)c6)cc(OCc6cc(-n7c8ccccc8c8ccccc87)cc(-n7c8ccccc8c8ccccc87)c6)c5)cc(OCc5cc(OCc6cc(-n7c8ccccc8c8ccccc87)cc(-n7c8ccccc8c8ccccc87)c6)cc(OCc6cc(-n7c8ccccc8c8ccccc87)cc(-n7c8ccccc8c8ccccc87)c6)c5)c4)cc3)ccn2)c(F)c1,561,49.2
169241064,COc1cc(C(O)=NCC(O)c2cc3c(c(-c4[c-]cc(F)c(Br)c4F)n2)OC[C@]3(C)C(=N)O)cc(C=NC2CC2)c1N,548,49.2
24729985,O=C(O)c1ccc(-c2[c-]cc(F)cc2F)nc1,529,49.2
157682397,Nc1ccc(-c2[c-]cc(F)cc2F)nc1CC(=O)N1CC(Oc2cccnc2)C1,561,49.2
59645801,COc1cc(-c2nc(C)c(C)[nH]2)nc(C(c2ccccc2)(c2ccccc2)c2cc(OC)cc(-c3[c-]cc(F)cc3F)n2)c1,583,49.2
153394020,Cc1cnc(CC2CN(C(O)=Nc3nc(-c4[c-]cc(F)cc4F)ccc3N)C2)s1,554,49.2
160253166,Cc1cc(-c2ccccc2-c2ccc(-c3[c-]cc(F)cc3F)nc2)cc(-c2ccccc2-c2cnc(-c3ccccc3)cc2-c2ccc(-c3ccccc3)cc2C)c1,550,49.2
153393948,Cc1cn(CC2CN(c3nc(-c4[c-]cc(F)cc4F)ccc3[N+](=O)[O-])C2)cn1,536,49.2
157273219,Nc1ccc(-c2[c-]cc(F)cc2F)nc1CC(=O)N1CC(C(F)c2ncccn2)C1,522,49.2
142140370,C/C=C\C(=C(/CC(C)C)NC(c1ccccc1)c1cccc(-c2[c-]cc(F)cc2F)n1)C(C)C,535,49.2
168098532,COc1cc(C(O)=NC[C@](O)(c2cc3c(c(-c4[c-]c(Cl)c(F)cc4F)n2)OC[C@]3(C)C(=N)O)C2(F)CC2)cc2cc(Cl)c(C)nc12,584,49.1
169674326,COc1cc(C(O)=NCC(O)(c2cc3c(c(-c4[c-]c(Cl)c(F)cc4F)n2)OC[C@]3(C)C(=N)O)C2(F)CC2)cc2cc(Cl)c(C)nc12,584,49.1
58004236,O=[N+]([O-])c1c(F)c(-c2cccc(Cc3ccccc3)n2)cc(c2c[c-]ccn2)c1F,557,49.1
123890936,CCN1C=CC(Nc2ccnc(-c3[c-]c(Cl)c(F)cc3F)c2)c2n[nH]cc21,535,49.1
153394019,Nc1ccc(-c2[c-]cc(F)cc2F)nc1N=C(O)N1CC(Cc2ccccn2)C1,520,49.1
89616133,Cc1[c-]c(-c2ccc(C#Cc3ccccc3)cn2)c(F)cc1F,561,49.1
20578996,N=C(O)N(c1cc2cc(NCCN)ccc2c(-c2[c-]cc(F)cc2F)n1)c1c(F)cccc1F,547,49.1
170369633,COc1cc(C(O)=NC[C@](O)(c2cc(C(F)(F)C(=N)O)c(F)c(-c3[c-]cc(F)c(Cl)c3F)n2)C2CC2)cc2cc(Cl)c(C)nc12,605,49.1
157874838,COCc1cccc(C2CCN(C(=O)Cc3nc(-c4[c-]cc(F)cc4F)ccc3N)C2)n1,553,49.1
170405743,CCOc1c(CC(=N)O)cc([C@@](O)(CN=C(O)c2cc(OC3CC3)n3nc(C4CC4)cc3c2)C2CC2)nc1-c1[c-]c(Cl)c(F)cc1F,587,49.1
83130840,Oc1cccnc1-c1[c-]cc(F)c(F)c1F,540,49.1
157651363,Nc1ccc(-c2[c-]cc(F)cc2F)nc1CC(=O)N1CCC(Oc2ncccn2)C1,545,49.1
169676094,COc1cc(C(O)=NC[C@](O)(c2cc3c(c(-c4[c-]cc(F)c(Cl)c4F)n2)OC[C@]3(C)C(=N)O)C(F)(F)F)cc2cc(Cl)c(C)nc12,588,49.1
169673778,COc1cc(C(O)=NCC(O)(c2cc3c(c(-c4[c-]cc(F)c(Cl)c4F)n2)OC[C@]3(C)C(=N)O)C(F)(F)F)cc2cc(Cl)c(C)nc12,588,49.1
59645682,CC(C)(C)c1ncn(-c2cccc(N(c3ccccc3)c3cccc(-c4[c-]cc(F)cc4F)n3)n2)n1,571,49.0
170407234,C[C@]1(C(=N)O)COc2c1cc([C@@](O)(CN=C(O)c1ccc3nc(C4CC4)oc3c1)c1ccccc1)nc2-c1[c-]c(F)c(F)cc1F,561,49.0
169675032,COc1cc(C(O)=NCC(O)(c2cc3c(c(-c4[c-]c(Cl)c(F)cc4F)n2)OC[C@]3(C)C(=N)O)C2CC2)cc2cc(Cl)c(C)nc12,590,49.0
161455108,Nc1ccc(-c2[c-]cc(F)cc2F)nc1CC(=O)N1CC(Cc2ncccn2)C1,538,49.0
167083201,CSNc1cc(-c2cnc3cc(-c4cnn(C)c4)ccn23)cc(-c2[c-]cc(F)cc2F)n1,548,49.0
87779854,CCN1CCN(c2ccc(=NCCN=c3ccc(N(O)O)c(N)[nH]3)[nH]c2-c2[c-]cc(F)cc2F)C(=O)C1,575,49.0
100962716,CCOC(=O)c1cc2sccc2c(-c2[c-]cc(F)cc2F)n1,595,49.0
168098467,COc1cc(C(O)=NC[C@](O)(c2cc3c(c(-c4[c-]c(Cl)c(F)cc4F)n2)OC[C@]3(C)C(=N)O)C2CC2)cc2cc(Cl)c(C)nc12,590,49.0
169264797,C=C1C=C(C(O)=NC[C@](O)(c2cc(C3(C#N)CC3)c(F)c(-c3[c-]c(C)c(F)cc3F)n2)C2CC2)C=C(OC)C1=N,569,49.0
67609708,CCCc1ccc(-c2[c-]cc(F)cc2F)nc1,547,49.0
157575991,Cc1cnc(CC2CN(C(=O)Cc3nc(-c4[c-]cc(F)cc4F)ccc3N)C2)s1,560,49.0
169417671,COCCOc1cccc2c(C)cc(-c3[c-]cc(F)c(OC)c3F)nc12,625,49.0
170516601,CC(C)(C)[Si](C)(C)OC[C@@]1(C)COc2c1cc([C@@](O)(CO)c1ccccc1)nc2-c1[c-]c(Cl)c(F)cc1F,577,49.0
137495460,CCc1ncc2c(n1)CN(C(O)=Nc1nc(-c3[c-]cc(F)cc3F)ccc1N)C2,545,49.0
169234248,CCOc1cc(C(O)=NC[C@@](O)(c2ccccc2)c2cc3c(c(-c4[c-]c(Cl)c(F)cc4F)n2)OC[C@]3(C)C(=N)O)cc2oc(C)nc12,567,49.0
140508149,CCc1cccc(-c2[c-]cc(F)cc2F)n1,529,49.0
153394092,COCc1cccc(C2CCN(C(O)=Nc3nc(-c4[c-]cc(F)cc4F)ccc3N)C2)n1,547,48.9
169264940,COc1c(C(C)(C)O)cc(C(CO)C2CC2)nc1-c1[c-]c(Cl)c(F)cc1F,567,48.9
170408079,CCOc1c(CC(=N)O)cc([C@@](O)(CN=C(O)c2cc(OC)c3nn(C(F)F)cc3c2)c2ccccc2)nc1-c1[c-]c(C(F)F)c(F)cc1F,588,48.9
165148483,Fc1c[c-]c(-c2ccc(CCc3cc(Cl)cc(CCc4ccc(-c5ccc(F)cc5F)nc4)c3)cn2)c(F)c1,548,48.9
153394018,Cc1cnc(CC2CN(C(O)=Nc3nc(-c4[c-]cc(F)cc4F)ccc3N)C2)nc1,534,48.9
56642310,CCCCCCc1cc2sc(-c3ccnc(-c4[c-]cc(F)cc4F)c3)cc2s1,565,48.9
83547699,N#Cc1cnc(-c2[c-]cc(F)cc2F)cc1Cl,534,48.9
58211385,CC1CCN(C(=O)c2cccc(-c3[c-]cc(F)cc3F)n2)CC1,532,48.9
170407359,C[C@]1(C(=N)O)COc2c1cc([C@@](O)(CN=C(O)c1cc(C(F)(F)F)c3nn(C4CC4)cc3c1)c1ccccc1)nc2-c1[c-]c(Cl)c(F)cc1F,569,48.9
170407102,COc1cc(C(O)=NC[C@@](O)(c2ccccc2)c2cc3c(c(-c4[c-]c(F)c(F)cc4F)n2)OC[C@]3(C)C(=N)O)cc2cn(C3CC3)nc12,579,48.9
157463994,Cc1cc(-c2ccccc2-c2ccc(-c3[c-]cc(F)cc3F)nc2)cc(-c2ccccc2-c2cnc(-c3ccccc3)cc2-c2ccc(-c3ccccc3)cc2)c1,543,48.9
143951767,CCCC1CCCC(c2ccncc2NC(=O)c2ccc(F)c(-c3[c-]cc(F)cc3F)n2)C1,543,48.9
79079531,O=[N+]([O-])c1ccc(Cl)nc1-c1[c-]cc(F)c(F)c1F,555,48.9
11626299,O=c1ccc2c(-c3[c-]cc(F)cc3F)nc(Cl)cc2n1-c1c(Cl)cccc1Cl,585,48.9
20416439,Nc1c(C(O)=Nc2ccc(C(F)(F)F)cc2)sc2nc(-c3[c-]cc(F)cc3F)ccc12,601,48.8
58439394,COc1ccc(C(C)C)c(-c2[c-]cc(F)cc2F)n1,565,48.8
126544749,Fc1c[c-]c(-c2ccc(C(F)(F)F)c(-c3ccc4c(-c5ccccc5)nc(-c5ccc6c(-c7cccs7)nccc6c5)cc4c3)n2)c(F)c1,600,48.8
155535006,CNCCN=C(O)c1c[nH]ccc1=Nc1cc(-c2[c-]cc(F)cc2F)[nH]c2nccc12,512,48.8
129174825,Fc1c[c-]c(-c2nccc3occc23)c(F)c1,557,48.8
140806422,[C-]#[N+]c1c(F)c[c-]c(-c2cccc(F)n2)c1F,530,48.8
146952408,CCC(c1ncccn1)C1CN(C(O)=Nc2nc(-c3[c-]cc(F)cc3F)ccc2N)C1,534,48.8
58239798,Cc1cccc(-c2[c-]c(F)c(F)cc2F)n1,537,48.8
89651907,CCc1ccc(-c2[c-]cc(F)cc2F)nc1,577,48.8
164911553,C[O+]=C1C=C(C(O)=NC[C@@](O)(c2cc3c(c(-c4[c-]c(Br)c(F)cc4F)n2)OC[C@]3(C)C(=N)O)C(F)(F)F)C=C2C=C(CC3CC3)N=C21,561,48.8
169234271,C=CC(=NCC(S)c1cc2c(c(-c3[c-]c(Cl)c(F)cc3F)n1)OCC2C)c1cc(OC2CC2)n2nc(C3CC3)cc2c1,581,48.8
164911341,CNCC(c1cc2c(c(-c3[c-]c(F)c(F)cc3F)n1)OCC2C)C1CC1,541,48.8
169234016,C[C@]1(C(=N)O)COc2c1cc([C@@H](CN=C(O)c1cc(Cl)c(N)c(C=NC3CC3)c1)c1ccccc1)nc2-c1[c-]c(Cl)c(F)cc1F,540,48.8
22288648,O=Cc1ccc(OCCOc2cccc(-c3[c-]cc(F)cc3F)n2)cc1,568,48.7
46195655,Cc1noc([C@@H](C)N=C(O)c2cc(-c3[c-]cc(F)cc3F)nc(C3CC3)c2)n1,543,48.7
21939651,O=C(O)c1ccc(Cl)nc1-c1[c-]cc(F)cc1F,541,48.7
166046591,Fc1cccc(-c2cc(-c3cc(F)ccc3-c3ccc(-c4[c-]cc(F)cc4F)nc3)cc(-c3ccccc3-c3cnc(-c4ccccc4)cc3-c3ccc(-c4ccccc4)cc3)c2)c1,554,48.7
153394040,Cn1ccnc1CC1CN(C(O)=Nc2nc(-c3[c-]cc(F)cc3F)ccc2[N+](=O)[O-])C1,522,48.7
153394067,Nc1ccc(-c2[c-]cc(F)cc2F)nc1N=C(O)N1CCC(Cc2ncccn2)C1,536,48.7
170407407,CCOc1c(CC(=N)O)cc([C@@](O)(CN=C(O)c2cc(OC)c3[nH]c(=N)oc3c2)c2ccccc2)nc1-c1[c-]c(Cl)c(F)cc1F,554,48.7
170378282,C=C(c1ccccc1)c1cc(C(C)(C)O)c(F)c(-c2[c-]c(Cl)c(F)cc2F)n1,550,48.7
170380633,CC(C)(O)c1cc([C@@](O)(CN=C(O)c2cc(OC3CC3)c3nn(C4CC4)cc3c2)C2CC2)nc(-c2[c-]c(Cl)c(F)cc2F)c1F,609,48.7
144346373,COc1cc(N2COc3cc(-c4[c-]cc(F)cc4F)ncc3C2=O)ccc1OCCC1CC1,538,48.7
153394056,Nc1ccc(-c2[c-]cc(F)cc2F)nc1N=C(O)N1CC[C@H](Cc2ncccn2)C1,536,48.7
164911189,COc1cc(C(O)=NC[C@](O)(c2cc3c(c(-c4[c-]c(Cl)c(F)cc4F)n2)OC[C@]3(C)C(=N)O)C2CC2)cc2cc(Br)c(C)nc12,594,48.7
153394101,Nc1ccc(-c2[c-]cc(F)cc2F)nc1N=C(O)N1CC[C@@H](Cc2ncccn2)C1,536,48.7
166046572,Fc1cccc(-c2cc(-c3cc(F)ccc3-c3ccc(-c4[c-]cc(F)cc4F)nc3)cc(-c3cc(F)ccc3-c3cnc(-c4ccccc4)cc3-c3ccc(-c4ccccc4)cc3)c2)c1,554,48.7
169240730,COc1cc(C(O)=NC[C@](O)(c2cc3c(c(-c4[c-]c(Cl)c(F)cc4F)n2)OC[C@]3(C)C(=N)O)C2(F)CC2)cc2cc(Br)c(C)nc12,586,48.7
14498199,O=C(O)c1c(O)c(-c2[c-]cc(F)cc2F)nc2ccc(Br)cc12,591,48.7
166046577,Fc1c[c-]c(-c2cc(-c3ccc(-c4ccccc4)cc3)c(-c3ccc(F)cc3-c3cc(-c4cccc(F)c4)cc(-c4cc(F)ccc4-c4ccc(-c5ccc(F)cc5F)nc4)c3)cn2)cc1,559,48.7
155085592,CN1C=C(c2cc(-c3[c-]cc(F)cc3F)ncc2Oc2cc(F)c(SNc3cscn3)cc2Cl)CN1,531,48.7
24730082,O=Cc1cccc(-c2[c-]cc(F)cc2F)n1,555,48.7
61655002,N#Cc1ccc(-c2[c-]cc(F)cc2F)nc1Cl,545,48.7
166565481,Fc1c[c-]c(-c2ccc(-c3ccccc3-c3cc(-c4ccccc4-c4ccc(-c5ccc(F)c(-c6ccccc6)c5F)nc4)cc(-c4ccccc4-c4cnc(-c5cccc(-c6ccccc6)c5)cc4-c4ccc(-c5ccccc5)cc4)c3)cn2)c(F)c1-c1ccccc1,568,48.7
57796213,Fc1c[c-]c(-c2cccc(Cc3cccc(-c4ccc(F)cc4F)n3)n2)c(F)c1,527,48.7
169675507,CCOc1c(-c2[c-]cc(F)c(Cl)c2F)nc([C@@](O)(CN=C(O)c2cc(OC)c3nn(C(F)F)cc3c2)C2CC2)c(F)c1CC(=N)O,586,48.6
153394026,Nc1ccc(-c2[c-]cc(F)cc2F)nc1N=C(O)N1CC(Cc2ncco2)C1,529,48.6
168888050,CN1C(=O)c2ccnc(-c3[c-]cc(F)cc3F)c2C1=O,542,48.6
170405749,C[C@]1(C(=N)O)COc2c1cc([C@@](O)(CN=C(O)c1cc(OC3CC3)n3nc(C4CC4)cc3c1)C1CC1)nc2-c1[c-]c(Cl)c(F)cc1F,593,48.6
141733109,N#Cc1c(-c2ccc(Br)cc2)cc(-c2[c-]cc(F)cc2F)nc1N,531,48.6
58162040,CC(C)Cc1ccc(-c2[c-]cc(F)cc2F)nc1,538,48.6
56642443,CC1(C)OC(=C(C#N)C#N)C(C#N)=C1/C=C/c1ccc(-c2ccnc(-c3[c-]cc(F)cc3F)c2)s1,562,48.6
140585987,CC(C)Cc1cccc(-c2[c-]cc(F)cc2F)n1,530,48.6
147967316,Nc1ccc(-c2[c-]cc(F)cc2F)nc1N=C(O)N1CCC(c2ccccn2)C1,519,48.6
160618900,Nc1ccc(-c2[c-]cc(F)cc2F)nc1CC(=O)N1CC(Oc2ncccn2)C1,542,48.6
167604776,CCc1cc2c(cn1)CN(C(=O)Cc1nc(-c3[c-]cc(F)cc3F)ccc1[N+](=O)[O-])C2,548,48.6
153394097,Cc1cncc(C2CCN(C(O)=Nc3nc(-c4[c-]cc(F)cc4F)ccc3N)C2)n1,544,48.6
169675493,CCOc1c(CC(=N)O)cc([C@@](O)(CN=C(O)c2cc(OC)c3nc(C)c(Cl)cc3c2)C(F)(F)F)nc1-c1[c-]c(F)c(F)cc1F,588,48.6
57739265,Fc1c[c-]c(-c2cc(-c3ccccc3)c3ccccc3n2)c(F)c1,612,48.5
141396419,N#Cc1c(F)c[c-]c(-c2cc(Cl)ccn2)c1F,542,48.5
147018729,Nc1ccc(-c2[c-]cc(F)cc2F)nc1N=C(O)N1CC(Cc2cnccn2)C1,549,48.5
144035680,Cc1c(F)c[c-]c(-c2cc(C#N)ccn2)c1F,556,48.5
71148841,CCCCOc1ccnc(-c2[c-]c(-c3cc(OCCCC)ccn3)c(F)cc2F)c1,543,48.5
160376410,Cc1cc2c(cn1)CN(C(=O)Cc1nc(-c3[c-]cc(F)cc3F)ccc1[N+](=O)[O-])C2,546,48.5
166121660,Cc1cnc2c(-c3[c-]cc(F)cc3F)nc(N3CCOC(C)C3)cc2n1,597,48.5
156047652,CCCS(=O)(=O)Nc1cc(-c2cnc3cc(-c4cnn(CCCS(=O)(=O)Nc5cc(-c6cnc7cc(-c8cnn(C)c8)ccn67)cc(-c6[c-]cc(F)cc6F)n5)c4)ccn23)cc(-c2ccc(F)cc2F)n1,517,48.5
24914580,Fc1c[c-]c(-c2ccc(CN3CCc4nc(C(F)(F)F)ncc4C3)cn2)c(F)c1,536,48.5
169675090,COc1cc(C(O)=NCC(O)(c2cc3c(c(-c4[c-]cc(F)c(F)c4F)n2)OC[C@]3(C)C(=N)O)C2(F)CC2)cc2cc(Cl)c(C)nc12,585,48.5
169240933,CC1COc2c1cc(C(CN=CO)C1CC1C)nc2-c1[c-]cc(F)c(Cl)c1F,583,48.5
169264888,CCCN=Cc1cc(C(O)=NCC(c2cc(C(C)(C)O)c(F)c(-c3[c-]c(Cl)c(F)cc3F)n2)c2nccs2)cc(OC)c1N,579,48.5
168822098,Cc1cc(-c2[c-]c(F)c(F)c(F)c2F)ncc1-c1ccncc1,536,48.5
123667369,COc1cc(C(=N)O)nc(-c2[c-]c(C#CC3(O)CCN(C)C3=O)c(F)cc2F)c1,619,48.5
168098436,COc1cc(C(O)=NC[C@](O)(c2cc3c(c(-c4[c-]cc(F)c(F)c4F)n2)OC[C@]3(C)C(=N)O)C2(F)CC2)cc2cc(Cl)c(C)nc12,585,48.5
58880822,Fc1c[c-]c(-c2ccccn2)c(F)c1-c1ccc(C(F)(F)F)cc1,532,48.5
117901768,COc1cc(C(=N)O)nc(-c2[c-]c(C#C[C@]3(O)CCN(C)C3=O)c(F)cc2F)c1,619,48.5
116864594,N#Cc1cc(-c2[c-]cc(F)cc2F)ncc1O,536,48.5
169264850,C=c1c(OC)cc(C(O)=NCC(c2cc(C(C)(C)O)c(F)c(-c3[c-]cc(F)c(F)c3F)n2)C2C=CC=CC2)c/c1=C/N(C)C1CC1,559,48.4
102753763,CNc1nc(-c2[c-]c(F)c(F)cc2F)c(Cl)cc1Cl,551,48.4
142747025,CC(O)Cc1nnnn1-c1[c-]c(-c2ccc(Br)cn2)c(F)c(F)c1F,560,48.4
130188582,Cc1cc(-c2[c-]cc(F)cc2F)nc(-n2cc[n+](C)c2)c1,551,48.4
159415961,Nc1ccc(-c2[c-]cc(F)cc2F)nc1CC(=O)N1CC(Cc2ncc(F)cn2)C1,538,48.4
170380292,COc1cc(C(O)=NC[C@](O)(c2cc(C3(C(=N)O)CC3)cc(-c3[c-]c(Cl)c(F)cc3F)n2)C2CC2)cc2cn(C(F)F)nc12,645,48.4
